,P1,P2,Dist,Lvl
12903,12357.0,27488.0,0.014266389418663141,2.0
12904,24867.0,79525.0,0.014266423992765877,3.0
12905,9634.0,65866.0,0.014266915183648936,2.0
12906,6737.0,11113.0,0.014268116616019118,2.0
12907,6323.0,72942.0,0.014268724979475665,3.0
12908,13524.0,35758.0,0.01426916518656859,2.0
12909,1256.0,54105.0,0.014270601801783106,2.0
12910,34133.0,47368.0,0.01427079658378473,2.0
12911,4397.0,62651.0,0.01427200552258516,2.0
12912,63788.0,73482.0,0.014272042637819,3.0
12913,23655.0,35161.0,0.014272222341741804,2.0
12914,11982.0,36920.0,0.014272414389007147,2.0
12915,4527.0,71143.0,0.014272551389022134,2.0
12916,17563.0,22699.0,0.014273214111988628,2.0
12917,7072.0,57036.0,0.014274087540996325,2.0
12918,10463.0,29915.0,0.014274289320099628,2.0
12919,42009.0,57809.0,0.014274308158512454,2.0
12920,34442.0,70967.0,0.014275187386960635,2.0
12921,55964.0,55984.0,0.014275449931752598,2.0
12922,30989.0,35166.0,0.01427723372517992,2.0
12923,46489.0,70962.0,0.01427844890757833,2.0
12924,27584.0,45480.0,0.01427919412545782,2.0
12925,47706.0,50809.0,0.01427964039567611,2.0
12926,56846.0,84015.0,0.01427980065126165,4.0
12927,57941.0,81766.0,0.014280829708131411,3.0
12928,23766.0,62614.0,0.014280935714083913,2.0
12929,16810.0,70241.0,0.014281014470645994,2.0
12930,54136.0,66483.0,0.014281159004794753,2.0
12931,23379.0,75593.0,0.014281390378507744,3.0
12932,47246.0,80673.0,0.014281454418800616,3.0
12933,73186.0,76978.0,0.014282739729941093,4.0
12934,7354.0,24496.0,0.014283087095039322,2.0
12935,4200.0,69911.0,0.01428428879702074,2.0
12936,56792.0,61392.0,0.014284774421755853,2.0
12937,28970.0,74343.0,0.014286824299970965,3.0
12938,20491.0,62589.0,0.014286829894837596,2.0
12939,23064.0,32608.0,0.014288326035668417,2.0
12940,77.0,17522.0,0.01428889727800398,2.0
12941,8591.0,69164.0,0.014289999391096826,2.0
12942,26453.0,50009.0,0.014290923340965725,2.0
12943,5644.0,14413.0,0.014291573901427674,2.0
12944,54788.0,60484.0,0.014292148821154827,2.0
12945,21025.0,63010.0,0.014292575960048797,2.0
12946,20230.0,20502.0,0.014292604591049897,2.0
12947,37365.0,37414.0,0.014292686320917085,2.0
12948,1137.0,23226.0,0.014293212849012502,2.0
12949,12696.0,17357.0,0.014295431966668725,2.0
12950,8696.0,68462.0,0.014295852652833688,2.0
12951,1551.0,4465.0,0.014298885487608853,2.0
12952,38889.0,45829.0,0.014298998445815655,2.0
12953,28943.0,37422.0,0.01430013117107103,2.0
12954,3697.0,27781.0,0.01430318388823438,2.0
12955,3120.0,62729.0,0.014304435133643746,2.0
12956,57961.0,58693.0,0.014306449214194201,2.0
12957,25419.0,72945.0,0.014307214971162547,3.0
12958,70331.0,70762.0,0.014309797134550547,2.0
12959,21497.0,63165.0,0.01431023648735569,2.0
12960,61537.0,73851.0,0.014310399306578165,3.0
12961,30783.0,31815.0,0.014310440294825673,2.0
12962,46882.0,61168.0,0.014311544606055722,2.0
12963,47778.0,50652.0,0.01431177131702624,2.0
12964,36282.0,52513.0,0.014312367422792988,2.0
12965,25725.0,32139.0,0.014312498957344814,2.0
12966,25735.0,63311.0,0.014313448682697395,2.0
12967,31953.0,46209.0,0.014314481963912114,2.0
12968,16789.0,72543.0,0.014315482943526,3.0
12969,10537.0,50649.0,0.014316339958380168,2.0
12970,51972.0,63734.0,0.014320880773472922,2.0
12971,19066.0,38176.0,0.014321068385285707,2.0
12972,9720.0,81728.0,0.014321262965122906,3.0
12973,792.0,50846.0,0.01432151208921386,2.0
12974,66444.0,74031.0,0.014322417134511755,3.0
12975,35784.0,56521.0,0.014323594213252551,2.0
12976,29253.0,35527.0,0.0143243423957025,2.0
12977,57197.0,67598.0,0.014324664852637985,2.0
12978,9780.0,50307.0,0.014325290314931412,2.0
12979,17211.0,56696.0,0.014327578809090212,2.0
12980,39146.0,45906.0,0.01432923839091217,2.0
12981,1316.0,8952.0,0.014329904712210092,2.0
12982,37829.0,38024.0,0.01433055380854401,2.0
12983,47138.0,72341.0,0.014331169075015667,2.0
12984,35730.0,76093.0,0.014331373876378874,3.0
12985,70595.0,78474.0,0.014332110922656007,3.0
12986,11398.0,42440.0,0.014333738966711293,2.0
12987,25680.0,60111.0,0.014335082099634319,2.0
12988,18541.0,40149.0,0.014335981731209221,2.0
12989,26004.0,41119.0,0.014336198489125955,2.0
12990,58082.0,75162.0,0.014337346745019625,3.0
12991,1255.0,60299.0,0.014337607681759436,2.0
12992,228.0,41657.0,0.01433896145906533,2.0
12993,26087.0,41898.0,0.014339979513011034,2.0
12994,24884.0,62572.0,0.014340310124150534,2.0
12995,23412.0,71440.0,0.014341206240312088,2.0
12996,30156.0,49987.0,0.014342011141766402,2.0
12997,1775.0,32560.0,0.014342589477255164,2.0
12998,29794.0,50030.0,0.014342791691876328,2.0
12999,13286.0,58367.0,0.014342862670181238,2.0
13000,8010.0,10959.0,0.014343103733770145,2.0
13001,2612.0,2774.0,0.014343774569250189,2.0
13002,11140.0,36886.0,0.01434472230567968,2.0
13003,27623.0,47916.0,0.014345849739513793,2.0
13004,33865.0,72424.0,0.014345947539182105,2.0
13005,17826.0,52291.0,0.014346012495341823,2.0
13006,1197.0,14528.0,0.01434839480064196,2.0
13007,3162.0,19898.0,0.014349312026386386,2.0
13008,27875.0,78353.0,0.014353310310535975,3.0
13009,4078.0,9770.0,0.014353404095695028,2.0
13010,26263.0,27337.0,0.014353765784354858,2.0
13011,7853.0,57791.0,0.01435498058831027,2.0
13012,579.0,25312.0,0.014355580720795208,2.0
13013,5598.0,30483.0,0.014355707271772484,2.0
13014,22596.0,82424.0,0.01435595199509926,3.0
13015,8014.0,68096.0,0.01435614666516549,2.0
13016,2661.0,63786.0,0.014356435228895173,2.0
13017,43770.0,61506.0,0.014356968264655713,2.0
13018,61204.0,72314.0,0.014359969313144354,2.0
13019,35677.0,36705.0,0.01435999493124995,2.0
13020,52100.0,59414.0,0.014360130044712932,2.0
13021,13896.0,64373.0,0.014360160684498434,2.0
13022,36794.0,71593.0,0.01436055945287259,2.0
13023,13703.0,81340.0,0.014361212968626542,4.0
13024,33715.0,34129.0,0.014361531109522492,2.0
13025,27301.0,36444.0,0.014361958373794736,2.0
13026,26721.0,37200.0,0.014363450582839093,2.0
13027,26561.0,75925.0,0.014363969498335533,3.0
13028,48233.0,51837.0,0.014365080349555245,2.0
13029,52356.0,76402.0,0.014365229992156746,3.0
13030,24618.0,80229.0,0.014365605569145515,3.0
13031,4569.0,10868.0,0.014369497749458155,2.0
13032,13963.0,27390.0,0.014369772833769678,2.0
13033,61572.0,73904.0,0.01436993344550325,3.0
13034,1307.0,11924.0,0.014370913910437716,2.0
13035,33583.0,67410.0,0.014372796557404968,2.0
13036,37908.0,40663.0,0.014374346156085724,2.0
13037,7470.0,76189.0,0.014374350676444901,3.0
13038,43777.0,73392.0,0.014375287429622545,3.0
13039,4755.0,50164.0,0.014376312508727016,2.0
13040,5285.0,62142.0,0.01437696089371564,2.0
13041,38428.0,79540.0,0.01437721567052715,3.0
13042,3110.0,26689.0,0.014377809538395313,2.0
13043,56485.0,63688.0,0.014377946351891496,2.0
13044,52636.0,74135.0,0.014378306357672696,3.0
13045,7472.0,35678.0,0.014379298554180988,2.0
13046,535.0,5514.0,0.014380389730798018,2.0
13047,24230.0,43314.0,0.014381283703523156,2.0
13048,14596.0,67546.0,0.014381387268912417,2.0
13049,14323.0,14330.0,0.014382188488442166,2.0
13050,43139.0,81545.0,0.014383063908782802,4.0
13051,61105.0,67724.0,0.014386228871662512,2.0
13052,38632.0,52672.0,0.014387211773428736,2.0
13053,7819.0,76091.0,0.014387971250078825,3.0
13054,13641.0,76793.0,0.01438799283778842,3.0
13055,74004.0,80834.0,0.014389250924517755,4.0
13056,2932.0,10080.0,0.01439163908569015,2.0
13057,49637.0,67132.0,0.014392016994742263,2.0
13058,3957.0,52377.0,0.014393040003975807,2.0
13059,4990.0,9899.0,0.014393261610662483,2.0
13060,58654.0,66113.0,0.01439357196803667,2.0
13061,12608.0,16972.0,0.01439614438450549,2.0
13062,36048.0,40231.0,0.014396731942799716,2.0
13063,11780.0,55902.0,0.01439790350108531,2.0
13064,40854.0,74571.0,0.014399904563494523,3.0
13065,3398.0,15992.0,0.014400445447125891,2.0
13066,20628.0,35189.0,0.01440079959889195,2.0
13067,26646.0,67689.0,0.01440091365302729,2.0
13068,3250.0,17232.0,0.014401617170495862,2.0
13069,22368.0,76302.0,0.014403548018013836,3.0
13070,53264.0,70095.0,0.014404313683903273,2.0
13071,45867.0,53459.0,0.014405197959634072,2.0
13072,4599.0,81469.0,0.014405814967807113,3.0
13073,63074.0,64488.0,0.014407365870395854,2.0
13074,2907.0,77745.0,0.014407960150115187,3.0
13075,56537.0,69392.0,0.01440825160530741,2.0
13076,21393.0,76768.0,0.014408687951098247,3.0
13077,7205.0,68087.0,0.014409976133425158,2.0
13078,6769.0,22528.0,0.014411150176746356,2.0
13079,13450.0,31001.0,0.014411574285427688,2.0
13080,27838.0,80577.0,0.014413395971418105,3.0
13081,6292.0,14558.0,0.014413611337703842,2.0
13082,43315.0,61462.0,0.014413675197916644,2.0
13083,12243.0,27485.0,0.014414191979539586,2.0
13084,24567.0,54660.0,0.014414831706403805,2.0
13085,7675.0,35413.0,0.014416318017007126,2.0
13086,3270.0,22583.0,0.01441669972442008,2.0
13087,21891.0,22706.0,0.014416855863045924,2.0
13088,10168.0,63052.0,0.01441698192706871,2.0
13089,17415.0,62255.0,0.014417023239656612,2.0
13090,20430.0,55037.0,0.014417989594733236,2.0
13091,22443.0,72820.0,0.014419485335639153,3.0
13092,13262.0,25374.0,0.014419539167078076,2.0
13093,21182.0,55884.0,0.014421639870042295,2.0
13094,35319.0,35553.0,0.014422299056008819,2.0
13095,26666.0,28761.0,0.014422549330547815,2.0
13096,3880.0,73978.0,0.014422848175357869,3.0
13097,4927.0,6693.0,0.014422975027335559,2.0
13098,52618.0,71602.0,0.014423013952457151,2.0
13099,49569.0,54326.0,0.014423373251599895,2.0
13100,29740.0,58882.0,0.0144240800059409,2.0
13101,7014.0,21449.0,0.014424196824785145,2.0
13102,20627.0,78132.0,0.014427156445502668,3.0
13103,8675.0,44303.0,0.014427244605287248,2.0
13104,12748.0,61109.0,0.014427826853954438,2.0
13105,39238.0,64646.0,0.014427856417717481,2.0
13106,955.0,3904.0,0.01442811997147066,2.0
13107,11973.0,29974.0,0.014428313613995828,2.0
13108,29041.0,38062.0,0.014429083262817543,2.0
13109,17243.0,55818.0,0.0144295888252185,2.0
13110,8601.0,24961.0,0.014429921854561515,2.0
13111,25425.0,64073.0,0.01442993758349584,2.0
13112,10707.0,54989.0,0.014431058697328464,2.0
13113,52764.0,68405.0,0.014431214341730416,2.0
13114,17829.0,29180.0,0.014432823193228268,2.0
13115,7700.0,66470.0,0.014433110295986961,2.0
13116,12689.0,74963.0,0.014434270465087823,3.0
13117,38796.0,43555.0,0.014434697623251735,2.0
13118,8475.0,12894.0,0.014438144501424936,2.0
13119,27661.0,64050.0,0.014438452022401908,2.0
13120,30937.0,64540.0,0.014439241354314953,2.0
13121,58025.0,60032.0,0.014443484292477564,2.0
13122,19603.0,72494.0,0.014444075757782148,2.0
13123,30120.0,40601.0,0.014446127724960322,2.0
13124,43309.0,70299.0,0.014446248733626732,2.0
13125,9470.0,53927.0,0.014446335817678351,2.0
13126,54200.0,79047.0,0.014447671264608697,3.0
13127,26690.0,62697.0,0.014448040779971265,2.0
13128,127.0,39417.0,0.01444905839977412,2.0
13129,60989.0,64560.0,0.014450182373263046,2.0
13130,34157.0,40595.0,0.014451426723074316,2.0
13131,3588.0,65352.0,0.01445157581140975,2.0
13132,4128.0,18097.0,0.014452267843297392,2.0
13133,23308.0,54315.0,0.014452489861434424,2.0
13134,33155.0,43988.0,0.01445262871064184,2.0
13135,20036.0,40513.0,0.01445327326611977,2.0
13136,47783.0,55430.0,0.014457789652532973,2.0
13137,9390.0,47723.0,0.014458388682440012,2.0
13138,14068.0,67696.0,0.014458681838699212,2.0
13139,31938.0,82282.0,0.01445964397564618,3.0
13140,53496.0,59069.0,0.014460016869446044,2.0
13141,56740.0,78834.0,0.01446009022584475,3.0
13142,40081.0,47148.0,0.014460808285139804,2.0
13143,1390.0,66272.0,0.014462685947055956,2.0
13144,60425.0,60426.0,0.014463290258224631,2.0
13145,5079.0,54278.0,0.014463398648337183,2.0
13146,15704.0,50020.0,0.01446370939094591,2.0
13147,17549.0,56924.0,0.014464292477093375,2.0
13148,54984.0,66741.0,0.01446584550350519,2.0
13149,12244.0,76249.0,0.014470367813560217,3.0
13150,48359.0,48567.0,0.014470395199609243,2.0
13151,61025.0,73954.0,0.014474513140886453,3.0
13152,5808.0,60728.0,0.014475151839010452,2.0
13153,10087.0,10892.0,0.014476397304051975,2.0
13154,46725.0,46734.0,0.014476889975023407,2.0
13155,11649.0,75944.0,0.014477105765952953,3.0
13156,43081.0,80534.0,0.014477989687511354,3.0
13157,27771.0,59985.0,0.014477991733579682,2.0
13158,21935.0,76743.0,0.014478649261331076,3.0
13159,48693.0,48694.0,0.014478697408702496,2.0
13160,29120.0,41375.0,0.014479487914466422,2.0
13161,35361.0,81922.0,0.014482625636476638,4.0
13162,24370.0,72674.0,0.014482711436958718,3.0
13163,34325.0,48928.0,0.014483276021946228,2.0
13164,31154.0,79469.0,0.014483442783519873,3.0
13165,5851.0,30744.0,0.014483631479489494,2.0
13166,8359.0,39338.0,0.014485022055866395,2.0
13167,28849.0,81390.0,0.014485243472588342,4.0
13168,19452.0,72580.0,0.014485359800988232,3.0
13169,38652.0,42155.0,0.014485380157406766,2.0
13170,9755.0,12806.0,0.014487681358660404,2.0
13171,1356.0,36901.0,0.014487825039943782,2.0
13172,9072.0,18162.0,0.014488166851269402,2.0
13173,55727.0,59895.0,0.014488560065673369,2.0
13174,69464.0,75642.0,0.014488723970217388,3.0
13175,15995.0,76094.0,0.014488743774695771,3.0
13176,17598.0,61609.0,0.014489722992881829,2.0
13177,24474.0,60682.0,0.014490048547396613,2.0
13178,3366.0,41250.0,0.014492604934382784,2.0
13179,55291.0,65239.0,0.014494113744382007,2.0
13180,19307.0,25534.0,0.014494218340847706,2.0
13181,22226.0,24951.0,0.014495477865579708,2.0
13182,63927.0,68504.0,0.014496302840573657,2.0
13183,34693.0,79943.0,0.014496655648157643,3.0
13184,14963.0,20735.0,0.014498235650311303,2.0
13185,48127.0,75416.0,0.014498516895421148,3.0
13186,7150.0,27465.0,0.014501093353923598,2.0
13187,39710.0,63628.0,0.014501424267962443,2.0
13188,20591.0,36502.0,0.01450185871797322,2.0
13189,36163.0,54258.0,0.014502184529455337,2.0
13190,33374.0,56446.0,0.014502971171834866,2.0
13191,9441.0,71119.0,0.014503040397628094,2.0
13192,1069.0,8834.0,0.014504136419357912,2.0
13193,13593.0,13806.0,0.014504338268475433,2.0
13194,23772.0,28897.0,0.014505556844437186,2.0
13195,26727.0,43320.0,0.014505647860218083,2.0
13196,9484.0,78230.0,0.014506675228200492,4.0
13197,38710.0,42205.0,0.014506852695855959,2.0
13198,41955.0,62483.0,0.01450712546783314,2.0
13199,35991.0,69677.0,0.014507304892232283,2.0
13200,2575.0,40446.0,0.014508404613076686,2.0
13201,11146.0,57652.0,0.014508695663052604,2.0
13202,611.0,71162.0,0.014508948665956424,2.0
13203,3674.0,23052.0,0.0145093972037037,2.0
13204,6761.0,22980.0,0.014511719325224267,2.0
13205,624.0,78948.0,0.014512154712397668,4.0
13206,45724.0,53438.0,0.014512248717688142,2.0
13207,24226.0,34163.0,0.01451271789104238,2.0
13208,73292.0,79486.0,0.014512850297987491,4.0
13209,53877.0,69967.0,0.014512922289246905,2.0
13210,19902.0,28659.0,0.014512995424289596,2.0
13211,36839.0,76714.0,0.014513143151832412,3.0
13212,23613.0,23853.0,0.014513787545272576,2.0
13213,47323.0,69292.0,0.014514200656287304,2.0
13214,27427.0,49467.0,0.014514657043252185,2.0
13215,51143.0,57296.0,0.01451654831694478,2.0
13216,29099.0,81126.0,0.014516743040308483,3.0
13217,30553.0,64532.0,0.01451677962280691,2.0
13218,9771.0,64250.0,0.014517170827036218,2.0
13219,37552.0,37721.0,0.0145172295238097,2.0
13220,27185.0,43351.0,0.014517780279032692,2.0
13221,55681.0,55682.0,0.014519541428046399,2.0
13222,30434.0,49132.0,0.014519953475421612,2.0
13223,1986.0,59293.0,0.01452002105542135,2.0
13224,43125.0,58973.0,0.014520507179156265,2.0
13225,25167.0,71178.0,0.014521980394710476,2.0
13226,14465.0,16380.0,0.014522665100466453,2.0
13227,1674.0,76668.0,0.014523344646696171,3.0
13228,23995.0,81921.0,0.01452605573589664,3.0
13229,21897.0,63499.0,0.014526620854553734,2.0
13230,381.0,40920.0,0.014526885946398553,2.0
13231,55492.0,55494.0,0.014527319316734672,2.0
13232,24354.0,38261.0,0.014531678983171105,2.0
13233,11689.0,60271.0,0.014533173596512166,2.0
13234,2346.0,32683.0,0.014533355794971423,2.0
13235,16142.0,67329.0,0.014533650069166121,2.0
13236,4565.0,23197.0,0.014533689161815782,2.0
13237,31262.0,66141.0,0.014535181256339845,2.0
13238,27603.0,75913.0,0.01453537515069361,3.0
13239,40105.0,69649.0,0.014535461082311124,2.0
13240,49530.0,56141.0,0.014535813131089169,2.0
13241,1601.0,71944.0,0.014536027950172599,2.0
13242,25761.0,64487.0,0.01453667390467576,2.0
13243,13429.0,16435.0,0.014536815874444019,2.0
13244,64827.0,67906.0,0.014537953278706654,2.0
13245,47170.0,47296.0,0.014538898920627472,2.0
13246,20154.0,56303.0,0.0145392881557746,2.0
13247,60335.0,77631.0,0.014540115150050431,3.0
13248,7651.0,8470.0,0.01454219137071877,2.0
13249,15789.0,16385.0,0.014543125465895625,2.0
13250,36518.0,84487.0,0.014543288797012789,3.0
13251,17823.0,61756.0,0.014544747285514567,2.0
13252,41830.0,73100.0,0.014545378545023234,3.0
13253,23804.0,64925.0,0.014545874516822361,2.0
13254,30730.0,56472.0,0.014547447414808972,2.0
13255,4815.0,73828.0,0.014549638127676737,3.0
13256,27628.0,73735.0,0.014549688482848473,3.0
13257,47459.0,50274.0,0.014549742785548955,2.0
13258,16835.0,52239.0,0.01455028415682526,2.0
13259,13676.0,72560.0,0.014551658210590946,3.0
13260,60323.0,84125.0,0.014553474900386191,3.0
13261,10005.0,36309.0,0.014554177510283794,2.0
13262,18452.0,62731.0,0.014556972326001047,2.0
13263,9213.0,70871.0,0.014558144929789551,2.0
13264,32005.0,54728.0,0.014558161163381163,2.0
13265,1113.0,66692.0,0.014562159719396476,2.0
13266,29635.0,72908.0,0.014562238269750524,3.0
13267,27900.0,76970.0,0.014564166771097554,3.0
13268,32700.0,73677.0,0.014564490241126203,3.0
13269,62643.0,77308.0,0.014566526041135399,4.0
13270,57178.0,64640.0,0.014566661967057646,2.0
13271,13786.0,64816.0,0.014569098267233967,2.0
13272,11329.0,19534.0,0.014569240844127324,2.0
13273,55429.0,77600.0,0.014569882083911636,3.0
13274,63348.0,79262.0,0.01457077578379751,3.0
13275,18509.0,67100.0,0.014571753925451285,2.0
13276,6662.0,17778.0,0.014572028914558176,2.0
13277,39621.0,50831.0,0.014572042412246064,2.0
13278,8819.0,80665.0,0.014572968065458285,3.0
13279,22825.0,69025.0,0.0145743888280096,2.0
13280,18320.0,59296.0,0.014575225684589682,2.0
13281,23021.0,38279.0,0.014575367154279312,2.0
13282,5681.0,14390.0,0.014575894504366176,2.0
13283,7178.0,76356.0,0.01457606856973362,3.0
13284,9957.0,75022.0,0.01457630566029567,3.0
13285,12139.0,66019.0,0.014577157437214201,2.0
13286,51831.0,71745.0,0.014577418112880752,2.0
13287,242.0,37217.0,0.014579138540169604,2.0
13288,4434.0,54432.0,0.014579739671123165,2.0
13289,21637.0,45262.0,0.014579942032143958,2.0
13290,12508.0,69123.0,0.014580539512654847,2.0
13291,39103.0,79100.0,0.01458073062776815,4.0
13292,21982.0,63471.0,0.014581900268156252,2.0
13293,14373.0,63253.0,0.014583700110523363,2.0
13294,13553.0,33292.0,0.014584075544154423,2.0
13295,4349.0,54038.0,0.014584446042715787,2.0
13296,16277.0,25887.0,0.014585598645925157,2.0
13297,23922.0,37966.0,0.01458624754761051,2.0
13298,7762.0,16134.0,0.014586868234861125,2.0
13299,5685.0,52892.0,0.014587919440480329,2.0
13300,4001.0,75479.0,0.014588136816869957,3.0
13301,7881.0,74434.0,0.014588524003241612,3.0
13302,11594.0,57429.0,0.014588774557567333,2.0
13303,34256.0,70485.0,0.0145887775949555,2.0
13304,8491.0,21370.0,0.014589220275227452,2.0
13305,27539.0,71897.0,0.014589402561568467,2.0
13306,39196.0,48067.0,0.014590760627207402,2.0
13307,10019.0,58205.0,0.014591777698065715,2.0
13308,28087.0,78951.0,0.014593271311941285,4.0
13309,34463.0,34540.0,0.014594475148439513,2.0
13310,1002.0,38328.0,0.01459470599924536,2.0
13311,23257.0,56606.0,0.01459516848462068,2.0
13312,19148.0,26600.0,0.01459521246472264,2.0
13313,35333.0,40838.0,0.01459541798296606,2.0
13314,44057.0,48618.0,0.014596418478305392,2.0
13315,27903.0,46500.0,0.014596557258541388,2.0
13316,25439.0,74245.0,0.014596631593476093,3.0
13317,11903.0,78910.0,0.014600890767655314,3.0
13318,9153.0,39896.0,0.014601235739151877,2.0
13319,65182.0,77411.0,0.014602138924120473,3.0
13320,25172.0,55148.0,0.014602781048034657,2.0
13321,3261.0,29543.0,0.014603055792092704,2.0
13322,35544.0,37455.0,0.014604698066709469,2.0
13323,35518.0,76950.0,0.014606530375965977,3.0
13324,1145.0,13328.0,0.014606580250608982,2.0
13325,44258.0,64128.0,0.014607571736671918,2.0
13326,35699.0,77657.0,0.014608940384495414,3.0
13327,35196.0,43280.0,0.014609602726858798,2.0
13328,10035.0,55903.0,0.014610871067161146,2.0
13329,55280.0,74966.0,0.014610895618613479,3.0
13330,4374.0,43372.0,0.014612307235501023,2.0
13331,27968.0,70934.0,0.01461409228069567,2.0
13332,67028.0,67913.0,0.014614879968944044,2.0
13333,10292.0,75122.0,0.014615262358938381,3.0
13334,56187.0,61588.0,0.014616076386552776,2.0
13335,51650.0,80128.0,0.014616767361945233,3.0
13336,26315.0,36023.0,0.0146181307600079,2.0
13337,3199.0,21990.0,0.01461844898733406,2.0
13338,12990.0,42585.0,0.014618517215296055,2.0
13339,332.0,19043.0,0.014619176315681826,2.0
13340,26653.0,74315.0,0.01461952897902372,3.0
13341,21883.0,78486.0,0.014620387179310636,3.0
13342,19781.0,52081.0,0.014621597785707461,2.0
13343,61751.0,65634.0,0.014622165102501996,2.0
13344,61639.0,82030.0,0.01462246687760605,4.0
13345,34596.0,49753.0,0.014623716911155245,2.0
13346,38223.0,57885.0,0.014623904978597892,2.0
13347,35234.0,36793.0,0.014624263656252828,2.0
13348,1511.0,60935.0,0.014624584169242701,2.0
13349,7248.0,55293.0,0.014625044093249958,2.0
13350,41122.0,57544.0,0.014625268151243076,2.0
13351,25286.0,25985.0,0.014625305539047622,2.0
13352,7711.0,27797.0,0.01462563033424646,2.0
13353,2739.0,51412.0,0.014627743379417066,2.0
13354,18254.0,41819.0,0.01462883888429445,2.0
13355,69594.0,71610.0,0.014628910151402077,2.0
13356,9243.0,44488.0,0.014629897913554867,2.0
13357,54890.0,54898.0,0.014630002759293284,2.0
13358,55638.0,76949.0,0.014630776717474687,3.0
13359,14831.0,14959.0,0.014631845508270666,2.0
13360,25370.0,68830.0,0.014632706394307162,2.0
13361,4856.0,31736.0,0.014632778442727944,2.0
13362,4901.0,44373.0,0.014633794322093848,2.0
13363,6538.0,24143.0,0.014634458505403826,2.0
13364,24616.0,28020.0,0.014636063397516358,2.0
13365,25906.0,71266.0,0.014637878326209006,2.0
13366,23038.0,54371.0,0.014639220884859002,2.0
13367,36865.0,78054.0,0.014639457522257033,3.0
13368,22601.0,56657.0,0.01463994139602877,2.0
13369,31186.0,63140.0,0.014642623372874537,2.0
13370,39872.0,45376.0,0.014642734678431355,2.0
13371,19204.0,80683.0,0.014645133900085785,3.0
13372,21044.0,56765.0,0.014646374978654297,2.0
13373,19886.0,60992.0,0.014646964545316887,2.0
13374,10205.0,65762.0,0.014647159357471627,2.0
13375,9035.0,10159.0,0.014647613090911447,2.0
13376,19390.0,26610.0,0.01464997025759289,2.0
13377,25988.0,49886.0,0.014650403362650688,2.0
13378,48258.0,54631.0,0.01465132266597766,2.0
13379,9607.0,64310.0,0.014651564782142286,2.0
13380,53385.0,72486.0,0.01465279872673467,2.0
13381,4088.0,47107.0,0.014652991302589454,2.0
13382,39187.0,71442.0,0.014654577091915658,2.0
13383,29785.0,41861.0,0.014654981332981876,2.0
13384,48534.0,70949.0,0.014656264888913278,2.0
13385,43617.0,58514.0,0.014658040572731849,2.0
13386,22081.0,74146.0,0.014658094823544925,3.0
13387,9442.0,56050.0,0.014659179000970224,2.0
13388,20852.0,65765.0,0.014659333622273597,2.0
13389,1607.0,50674.0,0.0146594277867847,2.0
13390,33046.0,46072.0,0.014660217410538176,2.0
13391,9382.0,35495.0,0.014662666210985886,2.0
13392,41807.0,41967.0,0.014662823337019322,2.0
13393,62048.0,65286.0,0.014663117601273546,2.0
13394,607.0,80794.0,0.014663492543157101,3.0
13395,5515.0,5520.0,0.014663551042897849,2.0
13396,6733.0,9045.0,0.014665325064446432,2.0
13397,49475.0,69736.0,0.014666665097928326,2.0
13398,1649.0,38166.0,0.014667314980570709,2.0
13399,7403.0,10666.0,0.01466822220338731,2.0
13400,23358.0,50739.0,0.014670242003745148,2.0
13401,4391.0,43910.0,0.014670305794513783,2.0
13402,13083.0,78850.0,0.014671782117714277,3.0
13403,7052.0,60404.0,0.014672410985838385,2.0
13404,47596.0,50479.0,0.014672470101220834,2.0
13405,5903.0,54064.0,0.014673251135283831,2.0
13406,45326.0,45332.0,0.014675429535929362,2.0
13407,35750.0,50269.0,0.014676740663089077,2.0
13408,18700.0,28151.0,0.014677817048874215,2.0
13409,41906.0,69556.0,0.014678388043600296,2.0
13410,50596.0,62083.0,0.014680432163936687,2.0
13411,4808.0,7085.0,0.014680585157596324,2.0
13412,8641.0,19180.0,0.014680762137115659,2.0
13413,24926.0,75294.0,0.014680831111957462,3.0
13414,1666.0,50104.0,0.014681572895223793,2.0
13415,30297.0,40581.0,0.01468158320328309,2.0
13416,47963.0,70571.0,0.014683499465839573,2.0
13417,55173.0,74548.0,0.014684207676752421,3.0
13418,38766.0,52660.0,0.014684305148470576,2.0
13419,34239.0,38800.0,0.014685689399399003,2.0
13420,2784.0,2981.0,0.014687698875319826,2.0
13421,8983.0,67773.0,0.014688108439878203,2.0
13422,68167.0,71953.0,0.014688133745528539,2.0
13423,67531.0,69451.0,0.01468866884786615,2.0
13424,57624.0,73529.0,0.014689047113005069,3.0
13425,9659.0,36266.0,0.014689285400808197,2.0
13426,13781.0,46139.0,0.014689622891838536,2.0
13427,33957.0,60616.0,0.014690038743943798,2.0
13428,49824.0,71291.0,0.014690201924678847,2.0
13429,16513.0,69102.0,0.014690599552461528,2.0
13430,8778.0,76911.0,0.014691598490373652,3.0
13431,7066.0,22326.0,0.0146917381899974,2.0
13432,29303.0,81184.0,0.014691995866660916,3.0
13433,29566.0,59494.0,0.014692388422825267,2.0
13434,15460.0,76226.0,0.014692889742001506,3.0
13435,33960.0,71863.0,0.014693342115614898,2.0
13436,10508.0,20770.0,0.014694448776330705,2.0
13437,69271.0,69395.0,0.01469661686566434,2.0
13438,12921.0,32030.0,0.014696788619149376,2.0
13439,37090.0,75893.0,0.014697648989923704,3.0
13440,32501.0,56138.0,0.014697831281754439,2.0
